2025-04-15 01:40:01,009 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-04-15 01:40:01,009 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-04-15 01:40:01,010 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-04-15 01:40:01,010 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-04-15 01:40:01,010 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-04-15 01:40:01,011 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-04-15 01:40:01,011 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-04-15 01:40:01,011 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-04-15 01:40:01,011 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-04-15 01:40:01,012 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-04-15 01:40:01,012 [Worker-8: Launching Executing clean in D__AgadgoanApplication_DevoteeApplicationBackend] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Admin\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
